Tag|Longer|Shorter|Score|Ratio|Equivalence
[NN]|designating|designate|0-0|0.8181818181818182|Equivalence
[VB]|discontinue|interrupt|0-0|0.8181818181818182|Equivalence
[NNP]|determining|determine|0-0|0.8181818181818182|Equivalence
[JJ]|trademarked|trademark|0-0|0.8181818181818182|Equivalence
[NNP]|registering|registers|0-0|0.8181818181818182|Equivalence
[JJ]|two-channel|2-channel|0-0|0.8181818181818182|Equivalence
[NNS]|sanctioning|sanctions|0-0|0.8181818181818182|Equivalence
[JJ]|stabilising|stabilise|0-0|0.8181818181818182|Equivalence
[NNPS]|decorations|ornaments|0-0|0.8181818181818182|Equivalence
[NN]|pluralistic|pluralist|0-0|0.8181818181818182|Equivalence
[JJ]|permissible|allowable|0-0|0.8181818181818182|Equivalence
[NN]|contraction|shrinkage|0-0|0.8181818181818182|Equivalence
[NNS]|assessments|judgments|0-0|0.8181818181818182|Equivalence
[JJ]|agreed-upon|agreed-on|0-0|0.8181818181818182|Equivalence
[NNS]|adversaries|opponents|0-0|0.8181818181818182|Equivalence
[NN]|functioning|operation|0-0|0.8181818181818182|Equivalence
[JJ]|unalterable|immutable|0-0|0.8181818181818182|Equivalence
[NNS]|determining|determine|0-0|0.8181818181818182|Equivalence
[NNS]|handicapped|handicaps|0-0|0.8181818181818182|Equivalence
[CC]|significant|important|0-0|0.8181818181818182|Equivalence
[VBZ]|impediments|obstacles|0-0|0.8181818181818182|Equivalence
[NN]|lubricating|lubricant|0-0|0.8181818181818182|Equivalence
[JJ]|transmitted|forwarded|0-0|0.8181818181818182|Equivalence
[JJ]|combustible|flammable|0-0|0.8181818181818182|Equivalence
[VB]|arrangement|agreement|0-0|0.8181818181818182|Equivalence
[JJ]|unsolicited|undesired|0-0|0.8181818181818182|Equivalence
[NN]|phasing-out|phase-out|0-0|0.8181818181818182|Equivalence
[NNP]|arrangement|agreement|0-0|0.8181818181818182|Equivalence
[JJ]|obstetrical|obstetric|0-0|0.8181818181818182|Equivalence
[JJ]|inestimable|priceless|0-0|0.8181818181818182|Equivalence
[NNP]|longer-term|long-term|0-0|0.8181818181818182|Equivalence
[RB]|doubtlessly|doubtless|0-0|0.8181818181818182|Equivalence
[NNP]|stimulating|stimulate|0-0|0.8181818181818182|Equivalence
[JJ]|argentinean|argentine|0-0|0.8181818181818182|Equivalence
[NN]|negotiating|negotiate|0-0|0.8181818181818182|Equivalence
[JJ]|influencing|influence|0-0|0.8181818181818182|Equivalence
[VBD]|underscored|emphasise|0-0|0.8181818181818182|Equivalence
[JJ]|troublesome|difficult|0-0|0.8181818181818182|Equivalence
[NNS]|salutations|greetings|0-0|0.8181818181818182|Equivalence
[JJ]|duplicative|duplicate|0-0|0.8181818181818182|Equivalence
[JJ]|semi-annual|bi-annual|0-0|0.8181818181818182|Equivalence
[NNPS]|adolescents|teenagers|0-0|0.8181818181818182|Equivalence
[JJ]|ill-founded|unfounded|0-0|0.8181818181818182|Equivalence
[JJ]|recognising|recognize|0-0|0.8181818181818182|Equivalence
[NN]|compilation|compiling|0-0|0.8181818181818182|Equivalence
[VBP]|arrangement|agreement|0-0|0.8181818181818182|Equivalence
[JJ]|sustainable|sustained|0-0|0.8181818181818182|Equivalence
[JJ]|forthcoming|up-coming|0-0|0.8181818181818182|Equivalence
[JJ]|eu-financed|eu-funded|0-0|0.8181818181818182|Equivalence
[VB]|authorizing|authorise|0-0|0.8181818181818182|Equivalence
[VBN]|accelerated|quickened|0-0|0.8181818181818182|Equivalence
[NNPS]|regulations|ordinance|0-0|0.8181818181818182|Equivalence
[NNS]|turbulences|upheavals|0-0|0.8181818181818182|Equivalence
[VBG]|repudiating|rejecting|0-0|0.8181818181818182|Equivalence
[NNS]|philippines|filipinos|0-0|0.8181818181818182|Equivalence
[JJ]|innumerable|countless|0-0|0.8181818181818182|Equivalence
[NN]|recognizing|recognize|0-0|0.8181818181818182|Equivalence
[VBG]|adolescents|teenagers|0-0|0.8181818181818182|Equivalence
[RB]|practically|virtually|0-0|0.8181818181818182|Equivalence
[FW]|facilitator|moderator|0-0|0.8181818181818182|Equivalence
[RB]|undoubtedly|certainly|0-0|0.8181818181818182|Equivalence
[NNP]|palestinian|palestine|0-0|0.8181818181818182|Equivalence
[JJ]|significant|important|0-0|0.8181818181818182|Equivalence
[NNS]|co-chairmen|co-chairs|0-0|0.8181818181818182|Equivalence
[VBD]|co-financed|co-funded|0-0|0.8181818181818182|Equivalence
[JJ]|encouraging|encourage|0-0|0.8181818181818182|Equivalence
[NN]|passiveness|passivity|0-0|0.8181818181818182|Equivalence
[VBG]|obstructing|hindering|0-0|0.8181818181818182|Equivalence
[VBP]|investigate|examining|0-0|0.8181818181818182|Equivalence
[NN]|cooperating|cooperate|0-0|0.8181818181818182|Equivalence
[NN]|formulating|formulate|0-0|0.8181818181818182|Equivalence
[JJ]|geometrical|geometric|0-0|0.8181818181818182|Equivalence
[RB]|consistency|coherence|0-0|0.8181818181818182|Equivalence
[NN]|enumerating|enumerate|0-0|0.8181818181818182|Equivalence
[NN]|prerogative|privilege|0-0|0.8181818181818182|Equivalence
[RB]|principally|primarily|0-0|0.8181818181818182|Equivalence
[NN]|carnivorous|carnivore|0-0|0.8181818181818182|Equivalence
[NNS]|trespassers|intruders|0-0|0.8181818181818182|Equivalence
[JJ]|duplicating|duplicate|0-0|0.8181818181818182|Equivalence
[NNP]|supervision|oversight|0-0|0.8181818181818182|Equivalence
[NNP]|forecasting|forecasts|0-0|0.8181818181818182|Equivalence
[RB]|essentially|basically|0-0|0.8181818181818182|Equivalence
[JJ]|signatories|signatory|0-0|0.8181818181818182|Equivalence
[JJ]|co-financed|co-funded|0-0|0.8181818181818182|Equivalence
[NN]|candidature|candidacy|0-0|0.8181818181818182|Equivalence
[VBN]|co-financed|co-funded|0-0|0.8181818181818182|Equivalence
[JJ]|belligerent|bellicose|0-0|0.8181818181818182|Equivalence
[JJ]|ultra-right|far-right|0-0|0.8181818181818182|Equivalence
[JJ]|omnipresent|pervasive|0-0|0.8181818181818182|Equivalence
[VBN]|interpreted|construed|0-0|0.8181818181818182|Equivalence
[NNP]|symmetrical|symmetric|0-0|0.8181818181818182|Equivalence
[JJ]|pluralistic|pluralist|0-0|0.8181818181818182|Equivalence
[VBP]|eradication|eradicate|0-0|0.8181818181818182|Equivalence
[NN]|superfluous|redundant|0-0|0.8181818181818182|Equivalence
[NNPS]|time-limits|timelines|0-0|0.8181818181818182|Equivalence
[RB]|determining|determine|0-0|0.8181818181818182|Equivalence
[NNS]|schoolbooks|textbooks|0-0|0.8181818181818182|Equivalence
[JJ]|undesirable|unwelcome|0-0|0.8181818181818182|Equivalence
[JJ]|interaction|interplay|0-0|0.8181818181818182|Equivalence
[JJ]|efficacious|efficient|0-0|0.8181818181818182|Equivalence
[VB]|modernizing|modernise|0-0|0.8181818181818182|Equivalence
[JJ]|pedagogical|pedagogic|0-0|0.8181818181818182|Equivalence
[NNS]|expenditure|spendings|0-0|0.8181818181818182|Equivalence
[NNS]|encampments|campsites|0-0|0.8181818181818182|Equivalence
[VBG]|interfering|intruding|0-0|0.8181818181818182|Equivalence
[VBG]|reiterating|reaffirms|0-0|0.8181818181818182|Equivalence
[JJ]|permissible|tolerable|0-0|0.8181818181818182|Equivalence
[NNS]|time-frames|timelines|0-0|0.8181818181818182|Equivalence
[VBZ]|estimations|estimates|0-0|0.8181818181818182|Equivalence
[JJ]|inoffensive|innocuous|0-0|0.8181818181818182|Equivalence
[JJ]|upper-right|top-right|0-0|0.8181818181818182|Equivalence
[JJ]|eradicating|eradicate|0-0|0.8181818181818182|Equivalence
[NN]|exportation|exporting|0-0|0.8181818181818182|Equivalence
[UH]|magnificent|wonderful|0-0|0.8181818181818182|Equivalence
[NNPS]|proveedores|suppliers|0-0|0.8181818181818182|Equivalence
[JJ]|regrettable|regretful|0-0|0.8181818181818182|Equivalence
[NN]|handshaking|handshake|0-0|0.8181818181818182|Equivalence
[VBG]|underlining|stressing|0-0|0.8181818181818182|Equivalence
[JJ]|symmetrical|symmetric|0-0|0.8181818181818182|Equivalence
[JJ]|argentinian|argentine|0-0|0.8181818181818182|Equivalence
[RB]|cooperation|cooperate|0-0|0.8181818181818182|Equivalence
[JJ]|integrating|integrate|0-0|0.8181818181818182|Equivalence
[NNS]|transferred|transfers|0-0|0.8181818181818182|Equivalence
[NNP]|recommended|recommend|0-0|0.8181818181818182|Equivalence
[VBG]|restricting|hampering|0-0|0.8181818181818182|Equivalence
[NNP]|kidnappings|abduction|0-0|0.8181818181818182|Equivalence
[RB]|impatiently|anxiously|0-0|0.8181818181818182|Equivalence
[NNS]|contracting|contracts|0-0|0.8181818181818182|Equivalence
[NNPS]|proprietors|landlords|0-0|0.8181818181818182|Equivalence
[JJ]|celebrating|celebrate|0-0|0.8181818181818182|Equivalence
[NN]|deprivation|privation|0-0|0.8181818181818182|Equivalence
[JJ]|emphasizing|stressing|0-0|0.8181818181818182|Equivalence
[NNS]|fatherlands|homelands|0-0|0.8181818181818182|Equivalence
[JJ]|transposing|transpose|0-0|0.8181818181818182|Equivalence
[VB]|discontinue|terminate|0-0|0.8181818181818182|Equivalence
[JJ]|out-of-date|out-dated|0-0|0.8181818181818182|Equivalence
[JJ]|deleterious|injurious|0-0|0.8181818181818182|Equivalence
[JJ]|counter-terrorism|anti-terrorism|0-0|0.8235294117647058|Equivalence
[NNS]|micro-enterprises|micro-entities|0-0|0.8235294117647058|Equivalence
[JJ]|russian-ukrainian|russia-ukraine|0-0|0.8235294117647058|Equivalence
[JJ]|non-profit-making|non-profitable|0-0|0.8235294117647058|Equivalence
[NNP]|consulate-general|consul-general|0-0|0.8235294117647058|Equivalence
[JJ]|interdepartmental|inter-ministry|0-0|0.8235294117647058|Equivalence
[NNP]|civilian-military|civil-military|0-0|0.8235294117647058|Equivalence
[JJ]|counter-narcotics|anti-narcotics|0-0|0.8235294117647058|Equivalence
[NN]|objective-setting|target-setting|0-0|0.8235294117647058|Equivalence
[JJ]|civilian-military|civil-military|0-0|0.8235294117647058|Equivalence
[JJ]|counter-terrorism|anti-terrorist|0-0|0.8235294117647058|Equivalence
[JJ]|computer-assisted|computer-aided|0-0|0.8235294117647058|Equivalence
[JJ]|counter-terrorist|anti-terrorist|0-0|0.8235294117647058|Equivalence
[NN]|clear-sightedness|farsightedness|0-0|0.8235294117647058|Equivalence
[JJ]|terrorist-related|terror-related|0-0|0.8235294117647058|Equivalence
[JJ]|non-profit-making|not-for-profit|0-0|0.8235294117647058|Equivalence
[JJ]|ministerial-level|minister-level|0-0|0.8235294117647058|Equivalence
[JJ]|positive-ignition|spark-ignition|0-0|0.8235294117647058|Equivalence
[JJ]|micro-enterprises|micro-business|0-0|0.8235294117647058|Equivalence
[JJ]|ministerial-level|ministry-level|0-0|0.8235294117647058|Equivalence
[NN]|counter-terrorist|anti-terrorist|0-0|0.8235294117647058|Equivalence
[JJ]|inter-ministerial|inter-ministry|0-0|0.8235294117647058|Equivalence
[NNP]|counter-narcotics|anti-narcotics|0-0|0.8235294117647058|Equivalence
[NN]|clear-sightedness|perceptiveness|0-0|0.8235294117647058|Equivalence
[JJ]|income-generating|income-earning|0-0|0.8235294117647058|Equivalence
[NN]|counter-terrorism|anti-terrorist|0-0|0.8235294117647058|Equivalence
[RB]|contemporaneously|simultaneously|0-0|0.8235294117647058|Equivalence
[JJ]|counter-terrorist|anti-terrorism|0-0|0.8235294117647058|Equivalence
[NNP]|second-lieutenant|sub-lieutenant|0-0|0.8235294117647058|Equivalence
[JJ]|terrorism-related|terror-related|0-0|0.8235294117647058|Equivalence
[NNP]|counter-terrorism|anti-terrorism|0-0|0.8235294117647058|Equivalence
[NNS]|counter-narcotics|anti-narcotics|0-0|0.8235294117647058|Equivalence
[JJ]|income-generation|income-earning|0-0|0.8235294117647058|Equivalence
[NN]|counter-terrorism|anti-terrorism|0-0|0.8235294117647058|Equivalence
[NNP]|computer-assisted|computer-aided|0-0|0.8235294117647058|Equivalence
[JJ]|environmentally-related|environment-related|0-0|0.8260869565217391|Equivalence
[JJ]|traded|trade|0-0|0.8333333333333334|Equivalence
[UH]|blonde|blond|0-0|0.8333333333333334|Equivalence
[CC]|blonde|blond|0-0|0.8333333333333334|Equivalence
[VBN]|systematized|systemized|0-0|0.8333333333333334|Equivalence
[NNS]|catastrophes|calamities|0-0|0.8333333333333334|Equivalence
[JJ]|cd-recording|cd-burning|0-0|0.8333333333333334|Equivalence
[NN]|improvements|betterment|0-0|0.8333333333333334|Equivalence
[VBZ]|blocks|blocs|0-0|0.8333333333333334|Equivalence
[JJ]|untrue|false|0-0|0.8333333333333334|Equivalence
[JJ]|promulgating|promulgate|0-0|0.8333333333333334|Equivalence
[JJ]|mortal|fatal|0-0|0.8333333333333334|Equivalence
[VBG]|recommencing|restarting|0-0|0.8333333333333334|Equivalence
[JJ]|vapour|vapor|0-0|0.8333333333333334|Equivalence
[NN]|mobilization|mobilizing|0-0|0.8333333333333334|Equivalence
[JJ]|silent|quiet|0-0|0.8333333333333334|Equivalence
[VBN]|incarcerated|imprisoned|0-0|0.8333333333333334|Equivalence
[NNP]|maasai|masai|0-0|0.8333333333333334|Equivalence
[NNP]|geographical|geographic|0-0|0.8333333333333334|Equivalence
[NNS]|subgroupings|sub-groups|0-0|0.8333333333333334|Equivalence
[RB]|unbelievably|incredibly|0-0|0.8333333333333334|Equivalence
[NNS]|complainants|plaintiffs|0-0|0.8333333333333334|Equivalence
[NNS]|slacks|pants|0-0|0.8333333333333334|Equivalence
[JJ]|full-fledged|full-blown|0-0|0.8333333333333334|Equivalence
[JJ]|re-allocated|reallocate|0-0|0.8333333333333334|Equivalence
[NNPS]|surges|rises|0-0|0.8333333333333334|Equivalence
[RB]|productively|fruitfully|0-0|0.8333333333333334|Equivalence
[JJ]|ill-prepared|unprepared|0-0|0.8333333333333334|Equivalence
[NN]|northwestern|north-west|0-0|0.8333333333333334|Equivalence
[JJ]|family-based|family-run|0-0|0.8333333333333334|Equivalence
[VBP]|preventative|preventive|0-0|0.8333333333333334|Equivalence
[JJ]|stupid|silly|0-0|0.8333333333333334|Equivalence
[NN]|informationization|informatization|0-0|0.8333333333333334|Equivalence
[NNS]|vine-growers|winemakers|0-0|0.8333333333333334|Equivalence
[NNS]|daring|dares|0-0|0.8333333333333334|Equivalence
[NN]|degeneration|degeneracy|0-0|0.8333333333333334|Equivalence
[NNPS]|levels|tiers|0-0|0.8333333333333334|Equivalence
[JJ]|enable|allow|0-0|0.8333333333333334|Equivalence
[NNPS]|constituents|components|0-0|0.8333333333333334|Equivalence
[NN]|verify|check|0-0|0.8333333333333334|Equivalence
[JJ]|adventitious|fortuitous|0-0|0.8333333333333334|Equivalence
[JJ]|hierarchical|hierarchic|0-0|0.8333333333333334|Equivalence
[NN]|change|shift|0-0|0.8333333333333334|Equivalence
[NNP]|labour|labor|0-0|0.8333333333333334|Equivalence
[JJ]|acknowledged|recognized|0-0|0.8333333333333334|Equivalence
[VBD]|deaths|death|0-0|0.8333333333333334|Equivalence
[JJ]|bio-security|bio-safety|0-0|0.8333333333333334|Equivalence
[VBD]|collaborated|cooperated|0-0|0.8333333333333334|Equivalence
[JJ]|geographical|geographic|0-0|0.8333333333333334|Equivalence
[VBN]|unparalleled|unequalled|0-0|0.8333333333333334|Equivalence
[NN]|superhighway|expressway|0-0|0.8333333333333334|Equivalence
[NNS]|transitional|transients|0-0|0.8333333333333334|Equivalence
[NN]|communicable|infectious|0-0|0.8333333333333334|Equivalence
[RB]|considerably|noticeably|0-0|0.8333333333333334|Equivalence
[VB]|expand|widen|0-0|0.8333333333333334|Equivalence
[NN]|rigour|rigor|0-0|0.8333333333333334|Equivalence
[VBN]|disassembled|dismantled|0-0|0.8333333333333334|Equivalence
[NNP]|hessen|hesse|0-0|0.8333333333333334|Equivalence
[JJ]|multi-valued|multivalue|0-0|0.8333333333333334|Equivalence
[JJ]|co-ordinates|coordinate|0-0|0.8333333333333334|Equivalence
[JJ]|alphabetical|alphabetic|0-0|0.8333333333333334|Equivalence
[JJ]|advantageous|beneficial|0-0|0.8333333333333334|Equivalence
[VBZ]|instructions|directions|0-0|0.8333333333333334|Equivalence
[NN]|misuse|abuse|0-0|0.8333333333333334|Equivalence
[NNPS]|acknowledges|recognizes|0-0|0.8333333333333334|Equivalence
[NNS]|paratroopers|paratroops|0-0|0.8333333333333334|Equivalence
[VBG]|discouraging|dissuading|0-0|0.8333333333333334|Equivalence
[JJ]|reused|reuse|0-0|0.8333333333333334|Equivalence
[NNS]|subordinates|underlings|0-0|0.8333333333333334|Equivalence
[JJ]|stolen|steal|0-0|0.8333333333333334|Equivalence
[NN]|multi-annual|multi-year|0-0|0.8333333333333334|Equivalence
[VBN]|discontinued|terminated|0-0|0.8333333333333334|Equivalence
[NN]|polyethylene|polyethene|0-0|0.8333333333333334|Equivalence
[VBN]|hypothesized|postulated|0-0|0.8333333333333334|Equivalence
[JJ]|mobilization|mobilizing|0-0|0.8333333333333334|Equivalence
[NN]|refurbishing|renovation|0-0|0.8333333333333334|Equivalence
[UH]|change|shift|0-0|0.8333333333333334|Equivalence
[JJ]|saudis|saudi|0-0|0.8333333333333334|Equivalence
[VBG]|neutralizing|offsetting|0-0|0.8333333333333334|Equivalence
[NN]|reappearance|recurrence|0-0|0.8333333333333334|Equivalence
[NNP]|transporting|transports|0-0|0.8333333333333334|Equivalence
[NN]|carelessness|negligence|0-0|0.8333333333333334|Equivalence
[VBN]|disappointed|frustrated|0-0|0.8333333333333334|Equivalence
[NNS]|allows|allow|0-0|0.8333333333333334|Equivalence
[NN]|rupiah|rupee|0-0|0.8333333333333334|Equivalence
[NN]|burkha|burqa|0-0|0.8333333333333334|Equivalence
[NN]|metres|meter|0-0|0.8333333333333334|Equivalence
[JJ]|photos|photo|0-0|0.8333333333333334|Equivalence
[NNP]|jassim|jasim|0-0|0.8333333333333334|Equivalence
[NNS]|fundamentals|fundaments|0-0|0.8333333333333334|Equivalence
[NNP]|radina|radin|0-0|0.8333333333333334|Equivalence
[NN]|high-ranking|high-level|0-0|0.8333333333333334|Equivalence
[NN]|incapability|incapacity|0-0|0.8333333333333334|Equivalence
[NN]|ageing|aging|0-0|0.8333333333333334|Equivalence
[VB]|verify|check|0-0|0.8333333333333334|Equivalence
[NNP]|colors|color|0-0|0.8333333333333334|Equivalence
[VBN]|intermingled|commingled|0-0|0.8333333333333334|Equivalence
[NN]|condemnation|conviction|0-0|0.8333333333333334|Equivalence
[NN]|re-nationalisation|renationalising|0-0|0.8333333333333334|Equivalence
[JJ]|guides|guide|0-0|0.8333333333333334|Equivalence
[NN]|parliamentarianism|parliamentarism|0-0|0.8333333333333334|Equivalence
[NNS]|argentinians|argentines|0-0|0.8333333333333334|Equivalence
[JJ]|clever|smart|0-0|0.8333333333333334|Equivalence
[JJ]|rights|right|0-0|0.8333333333333334|Equivalence
[VBZ]|stains|spots|0-0|0.8333333333333334|Equivalence
[NN]|co-ordinated|coordinate|0-0|0.8333333333333334|Equivalence
[VB]|co-financing|co-finance|0-0|0.8333333333333334|Equivalence
[JJ]|non-approved|unapproved|0-0|0.8333333333333334|Equivalence
[JJ]|youths|youth|0-0|0.8333333333333334|Equivalence
[JJ]|simultaneous|concurrent|0-0|0.8333333333333334|Equivalence
[NN]|rental|lease|0-0|0.8333333333333334|Equivalence
[NNP]|facilitating|facilitate|0-0|0.8333333333333334|Equivalence
[NNPS]|argentineans|argentines|0-0|0.8333333333333334|Equivalence
[NN]|bio-security|bio-safety|0-0|0.8333333333333334|Equivalence
[VB]|part-finance|co-finance|0-0|0.8333333333333334|Equivalence
[WRB]|unbelievable|incredible|0-0|0.8333333333333334|Equivalence
[NN]|honour|honor|0-0|0.8333333333333334|Equivalence
[JJ]|cultivatable|cultivable|0-0|0.8333333333333334|Equivalence
[VBD]|consolidated|solidified|0-0|0.8333333333333334|Equivalence
[NNPS]|climbs|rises|0-0|0.8333333333333334|Equivalence
[JJ]|quantifiable|measurable|0-0|0.8333333333333334|Equivalence
[JJ]|subterranean|subsurface|0-0|0.8333333333333334|Equivalence
[NNS]|faeces|feces|0-0|0.8333333333333334|Equivalence
[NN]|estrangement|alienation|0-0|0.8333333333333334|Equivalence
[NNS]|thomas|tomas|0-0|0.8333333333333334|Equivalence
[NNP]|wahhab|wahab|0-0|0.8333333333333334|Equivalence
[JJ]|environmentally-friendly|environment-friendly|0-0|0.8333333333333334|Equivalence
[VBN]|personalised|customized|0-0|0.8333333333333334|Equivalence
[NNS]|select|picks|0-0|0.8333333333333334|Equivalence
[VB]|reinvigorate|revitalise|0-0|0.8333333333333334|Equivalence
[JJ]|veterinarian|veterinary|0-0|0.8333333333333334|Equivalence
[NNP]|southwestern|south-west|0-0|0.8333333333333334|Equivalence
[VBD]|collaborated|co-operate|0-0|0.8333333333333334|Equivalence
[JJ]|communicable|infectious|0-0|0.8333333333333334|Equivalence
[JJ]|indo-chinese|indo-china|0-0|0.8333333333333334|Equivalence
[NNS]|liters|litre|0-0|0.8333333333333334|Equivalence
[NN]|tracey|tracy|0-0|0.8333333333333334|Equivalence
[VBD]|technologies|technology|0-0|0.8333333333333334|Equivalence
[NNPS]|tracks|rails|0-0|0.8333333333333334|Equivalence
[NNS]|slogan|motto|0-0|0.8333333333333334|Equivalence
[NN]|co-operating|co-operate|0-0|0.8333333333333334|Equivalence
[NN]|tumour|tumor|0-0|0.8333333333333334|Equivalence
[JJ]|sino-ugandan|sino-uzbek|0-0|0.8333333333333334|Equivalence
[JJ]|co-financing|co-finance|0-0|0.8333333333333334|Equivalence
[IN]|simultaneous|concurrent|0-0|0.8333333333333334|Equivalence
[JJ]|sunnis|sunni|0-0|0.8333333333333334|Equivalence
[NNP]|accelerating|accelerate|0-0|0.8333333333333334|Equivalence
[JJ]|normal|usual|0-0|0.8333333333333334|Equivalence
[VBN]|familiarised|acquainted|0-0|0.8333333333333334|Equivalence
[VBN]|adored|loved|0-0|0.8333333333333334|Equivalence
[NNP]|noting|notes|0-0|0.8333333333333334|Equivalence
[VB]|change|shift|0-0|0.8333333333333334|Equivalence
[VBD]|specifically|explicitly|0-0|0.8333333333333334|Equivalence
[JJ]|re-evaluated|reassessed|0-0|0.8333333333333334|Equivalence
[RB]|skills|skill|0-0|0.8333333333333334|Equivalence
[JJ]|awards|award|0-0|0.8333333333333334|Equivalence
[NNPS]|dependencies|addictions|0-0|0.8333333333333334|Equivalence
[VBN]|chosen|opted|0-0|0.8333333333333334|Equivalence
[JJ]|dprk-chinese|dprk-china|0-0|0.8333333333333334|Equivalence
[NNP]|northwestern|north-west|0-0|0.8333333333333334|Equivalence
[VBN]|choose|opted|0-0|0.8333333333333334|Equivalence
[NNPS]|brotherhoods|ikhwanites|0-0|0.8333333333333334|Equivalence
[NNP]|aliyev|aliev|0-0|0.8333333333333334|Equivalence
[JJ]|preventative|preventive|0-0|0.8333333333333334|Equivalence
[JJ]|cancel|annul|0-0|0.8333333333333334|Equivalence
[NNP]|erupts|erupt|0-0|0.8333333333333334|Equivalence
[JJ]|minors|minor|0-0|0.8333333333333334|Equivalence
[NNP]|significance|importance|0-0|0.8333333333333334|Equivalence
[JJ]|accelerating|accelerate|0-0|0.8333333333333334|Equivalence
[VBG]|re-examining|revisiting|0-0|0.8333333333333334|Equivalence
[NNP]|colour|color|0-0|0.8333333333333334|Equivalence
[CC]|facilitating|facilitate|0-0|0.8333333333333334|Equivalence
[JJ]|contemporary|modern-day|0-0|0.8333333333333334|Equivalence
[NN]|recharacterization|requalification|0-0|0.8333333333333334|Equivalence
[VBD]|capabilities|capability|0-0|0.8333333333333334|Equivalence
[NN]|mixing|mixes|0-0|0.8333333333333334|Equivalence
[JJ]|inputs|input|0-0|0.8333333333333334|Equivalence
[RB]|annexe|annex|0-0|0.8333333333333334|Equivalence
[VBZ]|riyals|rials|0-0|0.8333333333333334|Equivalence
[UH]|movies|films|0-0|0.8333333333333334|Equivalence
[JJ]|anti-society|antisocial|0-0|0.8333333333333334|Equivalence
[NNS]|odours|odors|0-0|0.8333333333333334|Equivalence
[NNS]|affirmations|assertions|0-0|0.8333333333333334|Equivalence
[JJ]|pupils|pupil|0-0|0.8333333333333334|Equivalence
[RB]|loudly|aloud|0-0|0.8333333333333334|Equivalence
[NN]|preventative|preemptive|0-0|0.8333333333333334|Equivalence
[JJ]|voters|voter|0-0|0.8333333333333334|Equivalence
[NN]|sorrow|grief|0-0|0.8333333333333334|Equivalence
[NNS]|depositories|depositary|0-0|0.8333333333333334|Equivalence
[JJ]|ground-based|land-based|0-0|0.8333333333333334|Equivalence
[JJ]|all-powerful|omnipotent|0-0|0.8333333333333334|Equivalence
[JJ]|uneconomical|uneconomic|0-0|0.8333333333333334|Equivalence
[NNS]|graphs|chart|0-0|0.8333333333333334|Equivalence
[RB]|inextricably|intimately|0-0|0.8333333333333334|Equivalence
[NNP]|stalls|stall|0-0|0.8333333333333334|Equivalence
[NNP]|strengthened|strengthen|0-0|0.8333333333333334|Equivalence
[JJ]|confidential|classified|0-0|0.8333333333333334|Equivalence
[NN]|publications|publishing|0-0|0.8333333333333334|Equivalence
[RB]|awards|award|0-0|0.8333333333333334|Equivalence
[UH]|levels|tiers|0-0|0.8333333333333334|Equivalence
[JJ]|non-existent|inexistent|0-0|0.8333333333333334|Equivalence
[VBZ]|climbs|rises|0-0|0.8333333333333334|Equivalence
[CC]|surveillance|monitoring|0-0|0.8333333333333334|Equivalence
[JJ]|donors|donor|0-0|0.8333333333333334|Equivalence
[VBG]|streamlining|simplified|0-0|0.8333333333333334|Equivalence
[NNS]|enlargements|expansions|0-0|0.8333333333333334|Equivalence
[RB]|adopts|adopt|0-0|0.8333333333333334|Equivalence
[NNS]|restrictions|strictures|0-0|0.8333333333333334|Equivalence
[NNS]|phases|stage|0-0|0.8333333333333334|Equivalence
[NNPS]|shiahs|shias|0-0|0.8333333333333334|Equivalence
[NN]|stench|stink|0-0|0.8333333333333334|Equivalence
[NN]|grille|grill|0-0|0.8333333333333334|Equivalence
[NN]|streamlining|streamline|0-0|0.8333333333333334|Equivalence
[NNS]|stages|phase|0-0|0.8333333333333334|Equivalence
[NNS]|deportations|expulsions|0-0|0.8333333333333334|Equivalence
[VBZ]|leases|rents|0-0|0.8333333333333334|Equivalence
[RB]|indisputably|undeniably|0-0|0.8333333333333334|Equivalence
[NN]|quarantining|quarantine|0-0|0.8333333333333334|Equivalence
[JJ]|faecal|fecal|0-0|0.8333333333333334|Equivalence
[IN]|whilst|while|0-0|0.8333333333333334|Equivalence
[RB]|really|truly|0-0|0.8333333333333334|Equivalence
[UH]|fliora|flora|0-0|0.8333333333333334|Equivalence
[NNP]|insufficient|inadequate|0-0|0.8333333333333334|Equivalence
[NNS]|shortcomings|weaknesses|0-0|0.8333333333333334|Equivalence
[NNS]|riyals|rials|0-0|0.8333333333333334|Equivalence
[VBN]|familiarized|acquainted|0-0|0.8333333333333334|Equivalence
[JJ]|inconclusive|indecisive|0-0|0.8333333333333334|Equivalence
[NNS]|vistas|views|0-0|0.8333333333333334|Equivalence
[NN]|labour|labor|0-0|0.8333333333333334|Equivalence
[JJ]|non-official|unofficial|0-0|0.8333333333333334|Equivalence
[JJ]|unreasonable|irrational|0-0|0.8333333333333334|Equivalence
[NN]|safeguarding|protecting|0-0|0.8333333333333334|Equivalence
[NNS]|rented|rents|0-0|0.8333333333333334|Equivalence
[VBD]|irrespective|regardless|0-0|0.8333333333333334|Equivalence
[VBN]|exterminated|eliminated|0-0|0.8333333333333334|Equivalence
[VB]|select|chose|0-0|0.8333333333333334|Equivalence
[JJ]|non-implementation|non-application|0-0|0.8333333333333334|Equivalence
[NN]|installation|installing|0-0|0.8333333333333334|Equivalence
