Tag|Longer|Shorter|Score|Ratio|Equivalence
[S/VP]|the general assembly wishes|the assembly would like|0-0 1-1 1-2 2-3 3-3|0.8518518518518519|Equivalence
[NP/NN]|monitoring , evaluation and|monitoring , review and|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|obligations in the field of|obligations in terms of|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[S/VP]|the general assembly wishes|the assembly decides to|0-0 1-1 2-1 3-2 3-3|0.8518518518518519|Equivalence
[X]|and management of resources|and resource management|0-0 2-1 1-2 1-3|0.8518518518518519|Equivalence
[X]|, which states as follows :|which read as follows :|0-0 1-0 2-1 3-2 4-3 5-4|0.8518518518518519|Equivalence
[X]|exchange of information and|information sharing and|2-0 0-1 1-1 3-2|0.8518518518518519|Equivalence
[X]|, including , for example ,|such as , for example ,|0-0 1-1 2-2 3-3 4-4 5-5|0.8518518518518519|Equivalence
[PP]|over the past several years|over the past few years|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[X]|its adoption by consensus .|adopt it by consensus .|1-0 0-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[VP/VP]|has indicated its intention|expressed his intention|0-0 0-1 1-2 2-3|0.8518518518518519|Equivalence
[X]|over the last few decades .|over the past decades .|0-0 1-1 2-2 3-3 4-3 5-4|0.8518518518518519|Equivalence
[X]|of the citizens of europe .|of europe 's citizens .|0-0 3-0 1-1 4-1 0-2 2-3 5-4|0.8518518518518519|Equivalence
[VP/S]|needs to be emphasized that|should be stressed that|0-0 0-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[VP]|promote the rights of women|promote women 's rights|0-0 1-1 4-1 1-2 3-2 2-3|0.8518518518518519|Equivalence
[X]|its adoption by consensus .|adopt it by consensus .|0-0 1-0 0-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[NP/NP]|the universal membership of|the universal nature of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|, after taking into account|and taking into account|0-0 1-0 2-1 3-2 4-3|0.8518518518518519|Equivalence
[PP/NP]|of the panel of experts and|of the expert group and|0-0 1-1 2-2 3-2 4-3 5-4|0.8518518518518519|Equivalence
[NP/NP]|government institutions and|government agencies and|0-0 1-1 2-2|0.8518518518518519|Equivalence
[NP\DT]|ad hoc expert group meeting|ad hoc group of experts|0-0 1-1 1-2 2-2 2-3 3-3 4-4|0.8518518518518519|Equivalence
[NP\DT]|supplementary appropriation|supplementary provision|0-0 1-1|0.8518518518518519|Equivalence
[PP/PP]|following the assassination|after the assassination|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|countries , particularly in|country , especially in|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|attention of the council to|council 's attention to|2-0 3-1 1-2 0-3 1-4|0.8518518518518519|Equivalence
[NP/NP]|an increasing proportion of|a growing proportion of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP\DT]|modifications set out below|following modifications|1-0 0-1 0-2 0-3|0.8518518518518519|Equivalence
[X]|nations programme of action|programme of action for|0-0 1-0 2-1 3-2 3-3|0.8518518518518519|Equivalence
[NP\DT]|code of criminal procedures|criminal procedure code|1-0 2-0 3-1 0-2|0.8518518518518519|Equivalence
[NP/PP]|the sessions of the council|meetings of the council|0-0 0-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[S/.]|everything 's gonna be okay|it 's all gonna be okay|0-0 1-1 2-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[NP/NNS]|protection of the rights of|the protection of human|0-0 0-1 1-2 2-3 3-3 4-3|0.8518518518518519|Equivalence
[X]|of better understanding the|an understanding of the|0-0 2-0 0-1 1-2 3-3|0.8518518518518519|Equivalence
[VP]|protect the rights of women|protect women 's rights|0-0 1-1 4-1 1-2 3-2 2-3|0.8518518518518519|Equivalence
[VP/PP]|to protect the human rights|to safeguard the rights|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[VP/VP]|considers that the claimant|finds that the claimant|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|nations programme of action|programme of action for|0-0 0-1 1-2 2-3 3-3|0.8518518518518519|Equivalence
[S/.]|i do n't know what happened|i do n't understand you|0-0 1-1 2-2 3-3 3-4 4-5|0.8518518518518519|Equivalence
[NP/VP]|the necessary resources for|the resources needed to|0-0 2-1 1-2 3-3|0.8518518518518519|Equivalence
[X]|, in particular with regard|, especially as regards|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[SQ\VBP]|you think you 're doing now|you think you 're doing|0-0 1-1 2-2 3-3 4-4 4-5|0.8518518518518519|Equivalence
[X]|and resolution of conflicts|and conflict resolution|0-0 3-1 1-2|0.8518518518518519|Equivalence
[X]|-lrb- see annex i -rrb- and|-lrb- annex i -rrb- and|0-0 1-1 2-1 3-2 4-3 5-4|0.8518518518518519|Equivalence
[PP/NP]|following the conclusion of|after the conclusion of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|therefore , it is essential|it is therefore crucial|2-0 2-1 0-2 1-3 3-4|0.8518518518518519|Equivalence
[PP]|by the human rights council|by the security council|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|, in particular with regard|, especially as regards|0-0 1-1 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|, after taking into account|, taking into account ,|0-0 4-0 0-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|of the group of experts and|of the expert group and|0-0 1-1 3-2 2-3 2-4 4-5|0.8518518518518519|Equivalence
[NP]|a number of representatives|various representatives|0-0 0-1 0-2 1-3|0.8518518518518519|Equivalence
[S/.]|they must be waiting for me|they 're waiting for me|0-0 1-1 2-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[NP]|a violation of human rights|human rights violations|2-0 2-1 0-2 0-3 1-4|0.8518518518518519|Equivalence
[X]|on responsibility of states|on state responsibility|0-0 2-1 3-1 1-2|0.8518518518518519|Equivalence
[X]|delegations considered that|delegation thought that|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|purpose of facilitating the|order to facilitate the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP]|assistant secretary-general|under-secretary-general|0-0 1-0|0.8518518518518519|Equivalence
[X]|participate actively in the|actively engaged in the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|committee recommends that ,|board recommends that ,|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[PP/NN]|during normal conditions of|in normal conditions of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP/NNP]|the time of meetings of the|the meeting time of the|0-0 2-1 3-1 1-2 4-3 5-4|0.8518518518518519|Equivalence
[PP/NP]|following the completion of|after the completion of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|, the working group adopted|, the committee adopted|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|during the past two years .|in the past two years .|0-0 1-1 2-2 3-3 4-4 5-5|0.8518518518518519|Equivalence
[VP/NP]|is an integral component of|was an integral part of|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[S/VP]|my delegation would like to|my delegation wishes to|0-0 1-1 2-2 3-2 4-3|0.8518518518518519|Equivalence
[VP/NP]|is an integral component of|are an integral part of|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[NP/NP]|the time limit laid down in|the period laid down in|0-0 1-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[SBARQ]|how did this thing happen ?|how could this happen ?|0-0 1-1 2-2 3-3 4-3 5-4|0.8518518518518519|Equivalence
[NP/NP]|the principal objectives of|the major objectives of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/VP]|has taken a number of steps|has taken several steps|0-0 1-1 2-2 2-3 2-4 3-5|0.8518518518518519|Equivalence
[X]|it is essential , therefore|it is therefore crucial|0-0 1-1 3-2 4-2 2-3|0.8518518518518519|Equivalence
[X]|development of partnerships|partnership development|2-0 0-1|0.8518518518518519|Equivalence
[SBAR/PP]|as indicated in paragraph 2|as noted in paragraph 2|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[PP/PP]|in attaining the objectives|for achieving the goals|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|during the main part of the|at the main part of the|0-0 1-1 2-2 3-3 4-4 5-5|0.8518518518518519|Equivalence
[X]|, particularly in the areas|, particularly in terms|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[SBAR/VP]|that the commission is able|that the commission can|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[X]|and the chairpersons of the|and the chairmen of the|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[VP]|prepared by the secretariat|made by the secretariat|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|reasonable period of time .|reasonable time frame .|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|, particularly in the field|, particularly in areas|0-0 1-1 2-2 3-3 4-3|0.8518518518518519|Equivalence
[NP]|the countries in the region|the region 's countries|2-0 3-1 2-2 0-3 1-4|0.8518518518518519|Equivalence
[VP\RB]|last amended by amendment 4|last amended by amend.4|0-0 1-1 2-2 3-3 4-3|0.8518518518518519|Equivalence
[X]|as well as the observer for|and by the observer for|0-0 0-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[PP/PP]|of the fiftieth anniversary|of the 50th anniversary|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/NP]|considered this question at|considered this item at|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP]|the ad hoc group of experts|the ad hoc expert group|0-0 1-1 2-2 4-3 3-4 3-5|0.8518518518518519|Equivalence
[X]|distribution of competences|division of competences|0-0 1-1 2-2|0.8518518518518519|Equivalence
[PP/PP]|of the offences referred to|of the offences covered|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[SBAR/VP]|that the citizens of europe|that europe 's citizens|0-0 1-1 4-1 1-2 3-2 2-3|0.8518518518518519|Equivalence
[X]|provisions of the charter ,|articles of the charter|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/S]|needs to be emphasized that|must be underlined that|0-0 1-0 2-1 3-2 4-3|0.8518518518518519|Equivalence
[PP/S]|following the year in which|following that in which|0-0 1-1 2-2 3-2 4-3|0.8518518518518519|Equivalence
[NP/PP]|the obligations established|the obligations set out|0-0 1-1 2-2 2-3|0.8518518518518519|Equivalence
[X]|express its appreciation to|express my gratitude to|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|management capabilities and|management capacity and|0-0 1-1 2-2|0.8518518518518519|Equivalence
[PP/PP]|to the committee of experts|of the expert committee|0-0 1-1 3-2 2-3 2-4|0.8518518518518519|Equivalence
[X]|recommendation contained in|recommendations made in|0-0 1-1 2-2|0.8518518518518519|Equivalence
[NP\DT]|code of criminal procedures|criminal procedure code|2-0 0-1 0-2 1-3|0.8518518518518519|Equivalence
[PP]|to the human rights council|to the security council|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[NP]|the decision of the council|the council 's decision|0-0 3-1 4-1 0-2 2-2 1-3|0.8518518518518519|Equivalence
[VP/NP]|measured in accordance with|determined according to|0-0 1-1 1-2 2-3|0.8518518518518519|Equivalence
[X]|of communications equipment|communication equipment|1-0 2-1|0.8518518518518519|Equivalence
[VP/VP]|are given an opportunity to|have the opportunity to|0-0 1-0 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|fisheries and oceans canada|of fisheries and oceans|3-0 0-1 1-2 2-3 3-3|0.8518518518518519|Equivalence
[X]|number of states members of|number of member states|0-0 1-1 2-2 3-2 2-3 3-4|0.8518518518518519|Equivalence
[VP/VP]|take additional measures to|should take measures to|0-0 1-0 2-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|protecting the human rights|human rights protection|1-0 2-0 3-1 0-2|0.8518518518518519|Equivalence
[X]|on responsibility of states|on state responsibility|0-0 2-1 1-2 1-3|0.8518518518518519|Equivalence
[X]|recommendations put forward|recommendations set out|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|the present circumstances ,|current circumstances ,|0-0 0-1 1-2 2-3|0.8518518518518519|Equivalence
[X]|during the main part of its|at the main part of its|0-0 1-1 2-2 3-3 4-4 5-5|0.8518518518518519|Equivalence
[VP/PP]|improving living conditions|improve the livelihoods|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|activities of the committee|the committee 's work ,|2-0 3-1 1-2 3-2 0-3 1-4|0.8518518518518519|Equivalence
[X]|of violence , in particular|of violence , including|0-0 1-1 2-2 3-3 4-3|0.8518518518518519|Equivalence
[VP/S]|was therefore essential for|is therefore vital that|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/S]|is necessary to ensure that|be taken to ensure that|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[PP]|by the human rights council|by the security council|0-0 1-1 2-2 3-2 4-3|0.8518518518518519|Equivalence
[X]|, including , in particular|and in particular those|0-0 0-1 3-2 1-3 2-4 3-4|0.8518518518518519|Equivalence
[X]|months from the date of the|months after the day on|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[NP/NP]|the harmful consequences of|the damaging effects of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP\NN]|and settlement of conflicts|and conflict resolution|0-0 3-1 1-2|0.8518518518518519|Equivalence
[X]|, in accordance with rule 3|, pursuant to article 3|0-0 1-1 2-1 3-2 4-3 5-4|0.8518518518518519|Equivalence
[X]|connection , his delegation|regard , his delegation|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|requirements set out in the|the requirements of the|0-0 0-1 1-1 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|, it is important to stress|, it must be emphasized|0-0 1-1 2-2 3-3 4-4 4-5|0.8518518518518519|Equivalence
[X]|madam president , firstly ,|madam president , first|0-0 1-1 2-2 3-3 4-3|0.8518518518518519|Equivalence
[NP/PP]|the documentation submitted|the documents presented|0-0 1-1 2-2|0.8518518518518519|Equivalence
[NP\NN]|and resolution of conflicts|and conflict resolution|0-0 3-1 1-2|0.8518518518518519|Equivalence
[X]|, especially with regard to|particularly as regards|0-0 0-1 1-2 2-3 2-4|0.8518518518518519|Equivalence
[PP/NP]|during its consideration of|to the consideration of|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/PRP]|'ve heard quite a bit about|'ve heard so much about|0-0 1-1 2-2 3-3 4-3 5-4|0.8518518518518519|Equivalence
[X]|committee wishes to receive|committee would like to|0-0 1-1 2-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/S]|is important to stress that|must be emphasised that|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|children around the world .|the world 's children .|2-0 1-1 3-1 1-2 0-3 4-4|0.8518518518518519|Equivalence
[VP/PP]|strengthen the capabilities|building the capacities|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|remains concerned about the|was concerned about the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|, in accordance with rule 3|, pursuant to article 3|0-0 1-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[NP\DT]|submission of documentation|submission of documents|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|which the european union is|both the european union|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[X]|of the country programme is|of this programme is to|0-0 1-1 2-2 3-2 4-3 4-4|0.8518518518518519|Equivalence
[S/.]|but they said you were dead|i thought you were dead|0-0 0-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[X]|proposals for amendments to|amendment proposals for|2-0 0-1 1-2|0.8518518518518519|Equivalence
[X]|of the rights of children ,|of children 's rights ,|0-0 2-0 1-1 3-2 2-3 1-4 4-5|0.8518518518518519|Equivalence
[VP/VP]|concluded that the claimant|found that the claimant|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[S/.]|he was trying to protect me|he wanted to protect me|0-0 1-1 2-1 3-2 4-3 5-4|0.8518518518518519|Equivalence
[VP/PP]|implementing the convention|applying the convention|0-0 1-1 2-2|0.8518518518518519|Equivalence
[NP]|a reasonable period of time|a reasonable time frame|0-0 1-1 2-2 3-3 4-3|0.8518518518518519|Equivalence
[PP]|of the committee of experts|of the panel of experts|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[X]|the basis of mutual respect|based on mutual respect|0-0 0-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|, in particular with regard|, including with regard|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[NP]|the member states of the eu|the eu 's member states|4-0 5-1 0-2 1-3 2-4|0.8518518518518519|Equivalence
[X]|allocation of resources for|resource allocation for|1-0 2-1 0-2 2-3|0.8518518518518519|Equivalence
[X]|feasibility of establishing|feasibility of creating|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|offences referred to in the|offences covered by the|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[NP/NN]|the consequences of climate|the consequences of the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/NNP]|to withdraw its troops from|to withdraw forces from|0-0 1-1 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|of the group of experts and|of the expert group and|0-0 1-1 3-2 4-2 2-3 5-4|0.8518518518518519|Equivalence
[X]|of the rules of procedure ,|'s rules of procedure ,|0-0 1-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[X]|priority should be given to|should give priority to|1-0 2-0 3-1 0-2 4-3|0.8518518518518519|Equivalence
[X]|on trafficking in women and|on traffic in women and|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[VP/PP]|to continue its cooperation|to continue cooperating|0-0 1-1 2-2 3-2|0.8518518518518519|Equivalence
[NP\DT]|standards of the convention|rules of the convention|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[PP/PP]|regarding the effectiveness|as to the effectiveness|0-0 0-1 1-2 2-3|0.8518518518518519|Equivalence
[VP/NP]|become actively involved in|actively participate in|0-0 1-0 2-1 3-2|0.8518518518518519|Equivalence
[VP/NP]|become actively involved in|participate actively in|0-0 1-1 1-2 2-3|0.8518518518518519|Equivalence
[S/.]|everything 's gonna be okay|everything will be okay|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[VP/VP]|are given an opportunity to|have the opportunity of|0-0 0-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[PP/PP]|following the establishment|after the establishment|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|, the commission shall take|, the commission wishes|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[X]|, in collaboration with its|in cooperation with its|0-0 1-0 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|question under discussion ,|item under discussion ,|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|remaining provisions of the|other provisions of the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP/PP]|giving particular attention|given special attention|0-0 1-1 2-2|0.8518518518518519|Equivalence
[VP/S]|is important to stress that|must be emphasized that|0-0 1-1 2-2 3-2 4-3|0.8518518518518519|Equivalence
[SBAR/VP]|whereas provision should be|whereas it is necessary|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|the meeting was attended by|session was attended by|0-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|the group of experts on the|panel of experts on the|0-0 0-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[X]|following completion of the|after completion of the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP/NP]|the volume of re-exports of|the re-export volume of|0-0 3-1 1-2 2-3 4-3|0.8518518518518519|Equivalence
[NP/NN]|the beginning of the second|the start of the second|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[NP/VP]|the methodology followed in|the methodology used in|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[X]|madam president , firstly ,|madam president , first|0-0 1-1 2-2 3-3 3-4|0.8518518518518519|Equivalence
[PP/NN]|for purposes of the present|for the purpose of this|0-0 1-1 1-2 2-3 3-4 4-4|0.8518518518518519|Equivalence
[X]|measures for the protection|the measures to protect|0-0 2-0 0-1 1-2 3-3|0.8518518518518519|Equivalence
[X]|offences referred to in the|offences covered by the|0-0 1-1 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|mr. thabo mbeki , president|thabo mbeki , president|0-0 1-0 2-1 3-2 4-3|0.8518518518518519|Equivalence
[X]|, as indicated in paragraph|as set out in paragraph|0-0 0-1 1-2 2-2 3-3 4-4|0.8518518518518519|Equivalence
[X]|concrete measures to ensure|of concrete measures to|1-0 2-1 3-2 0-3 3-3|0.8518518518518519|Equivalence
[VP/NP]|become actively involved in|participate actively in|0-0 1-1 2-1 3-2|0.8518518518518519|Equivalence
[X]|after the expiration of the|after the expiry of the|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[X]|the current circumstances ,|present circumstances ,|0-0 0-1 1-2 2-3|0.8518518518518519|Equivalence
[X]|memorandum of understanding|memorandum of agreement|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|committee wishes to receive|committee would like to|0-0 1-1 1-2 2-2 3-3|0.8518518518518519|Equivalence
[NP/NP]|the empowerment of women in|women 's empowerment in|1-0 2-1 3-2 0-3 1-4|0.8518518518518519|Equivalence
[S/VP]|the commission is proposing|the commission proposes|0-0 1-1 2-2 2-3|0.8518518518518519|Equivalence
[PP/NN]|since the beginning of this|since the start of this|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[S/.]|everything is gonna be okay|it 's all gonna be okay|0-0 1-1 2-2 3-2 4-3 5-4|0.8518518518518519|Equivalence
[NP/NP]|the criteria established in|the criteria set out in|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|over the last few decades ,|over the past decades ,|0-0 1-1 2-2 3-3 3-4 4-5|0.8518518518518519|Equivalence
[PP/NNP]|in the best interest of the|in the interests of the|0-0 1-1 2-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[X]|for the rights of the child|of children 's rights ,|0-0 1-1 2-1 3-2 4-3 2-4 1-5|0.8518518518518519|Equivalence
[PP]|over the next several years|over the next few years|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[S/VP]|the general assembly wishes|the assembly decides to|0-0 1-1 1-2 2-3 3-3|0.8518518518518519|Equivalence
[VP/S]|encouraged by the fact that|encouraged to note that|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|, especially with regard to|, including with regard|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP]|the renewed lisbon strategy|the new lisbon strategy|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[S/.]|he was trying to protect me|he wanted to protect me|0-0 1-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[NP\PRP$]|historical responsibilities|historic responsibility|0-0 1-1|0.8518518518518519|Equivalence
[X]|associate membership in the|associate member of the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP]|all the candidate countries|all applicant countries|0-0 1-0 2-1 3-2|0.8518518518518519|Equivalence
[PP/NNP]|in the best interest of the|in the interests of the|0-0 1-1 2-2 3-2 4-3 5-4|0.8518518518518519|Equivalence
[VP/PP]|investigate the feasibility|examine the feasibility|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|the involvement of women in|female participation in|0-0 1-1 2-2 0-3 2-4|0.8518518518518519|Equivalence
[X]|of the country programme is|of this programme is to|0-0 1-1 2-2 2-3 3-4 4-4|0.8518518518518519|Equivalence
[PP/NP]|of responsibilities between|of competencies between|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|, including , in particular|, and , in particular ,|0-0 1-1 2-2 3-3 4-4 4-5|0.8518518518518519|Equivalence
[X]|criteria established in the|criteria set out in the|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[S/SBAR]|the commission is proposing|the commission proposes|0-0 1-1 2-2 2-3|0.8518518518518519|Equivalence
[S/PP]|the commission is proposing|the commission proposes|0-0 1-1 2-2 2-3|0.8518518518518519|Equivalence
[VP/PP]|were particularly important|is especially important|0-0 1-1 2-2|0.8518518518518519|Equivalence
[S/NP]|the commission is proposing|the commission proposes|0-0 1-1 2-2 2-3|0.8518518518518519|Equivalence
[VP/PP]|paying particular attention|given special attention|0-0 1-1 2-2|0.8518518518518519|Equivalence
[NP/NP]|the expert group meeting on|the group of experts on|0-0 1-1 2-1 3-2 3-3 4-4|0.8518518518518519|Equivalence
[X]|own behalf and on behalf of|behalf and on behalf of|0-0 1-0 2-1 3-2 4-3 5-4|0.8518518518518519|Equivalence
[X]|4.3 the state party recalls|the state party recalls|1-0 2-1 3-2 0-3 4-3|0.8518518518518519|Equivalence
[VP/PP]|strengthen the relationship|strengthening the links|0-0 1-1 2-2|0.8518518518518519|Equivalence
[X]|common understanding of the|shared understanding of|0-0 1-1 2-2|0.8518518518518519|Equivalence
[PP]|of the peoples of the world|of the world 's peoples|3-0 4-1 4-2 0-3 1-4 2-5|0.8518518518518519|Equivalence
[X]|detailed description of the|detailed account of the|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[VP\VBP]|n't have time to play games|n't have time for games|0-0 1-1 2-2 3-3 4-4 4-5|0.8518518518518519|Equivalence
[NP]|the office of the ombudsman|the ombudsman 's office|2-0 3-1 2-2 0-3 1-4|0.8518518518518519|Equivalence
[X]|, particularly in the areas|, particularly in terms|0-0 1-1 2-2 3-3 4-3|0.8518518518518519|Equivalence
[X]|the commission is concerned|it is the commission 's|2-0 3-1 4-2 0-3 1-3 4-3|0.8518518518518519|Equivalence
[X]|be actively involved in the|participate actively in|0-0 1-1 2-1 3-2|0.8518518518518519|Equivalence
[PP/NP]|of the panel of experts and|of the expert group and|0-0 1-1 2-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[X]|, in particular with regard|, including with regard|0-0 1-1 2-1 3-2 4-3|0.8518518518518519|Equivalence
[S/.]|i do n't know what happened|i - i do n't understand|0-0 4-1 0-2 1-3 2-4 3-5 4-5 5-5|0.8518518518518519|Equivalence
[X]|provided an overview of the|gave an overview of the|0-0 1-1 2-2 3-3 4-4|0.8518518518518519|Equivalence
[VP/S]|is important to stress that|must be underlined that|0-0 1-1 2-2 2-3 3-4|0.8518518518518519|Equivalence
[S/NP]|the commission is proposing|the commission proposes|0-0 1-1 2-2 3-2|0.8518518518518519|Equivalence
[X]|per cent of the total -rrb-|cent of the total -rrb-|0-0 1-0 2-1 3-2 4-3 5-4|0.8518518518518519|Equivalence
[PP/PP]|regarding the effectiveness|about the effectiveness|0-0 1-1 2-2|0.8518518518518519|Equivalence
[NP/PP]|the obligations established|the obligations set out|0-0 1-1 2-2 3-2|0.8518518518518519|Equivalence
[PP/CD]|for the purposes of article|for purposes of section|0-0 1-1 1-2 2-3 3-4|0.8518518518518519|Equivalence
[X]|european union stands ready|european union is ready|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[ADJP\JJ]|, equitable and sustainable|, equitable and lasting|0-0 1-1 2-2 3-3|0.8518518518518519|Equivalence
[NP\NN]|and exchange of information|and information sharing|0-0 2-1 2-2 1-3|0.8518518518518519|Equivalence
[NP]|the area of the environment|the environmental field|0-0 2-1 3-1 4-1 1-2|0.8518518518518519|Equivalence
[S/.]|you 've gotta be kidding me|you gotta be kidding me|0-0 1-1 1-2 2-3 3-4 4-5|0.8518518518518519|Equivalence
[VP/PP]|announced the establishment|announced the formation|0-0 1-1 2-2|0.8518518518518519|Equivalence
