Tag|Longer|Shorter|Score|Ratio|Equivalence
[NN]|antipathy|aversion|0-0|0.8888888888888888|Equivalence
[NNS]|decreased|declines|0-0|0.8888888888888888|Equivalence
[NNP]|liberated|liberate|0-0|0.8888888888888888|Equivalence
[NNP]|al-rantisi|ranteesi|0-0|0.8888888888888888|Equivalence
[RB]|meanwhile|meantime|0-0|0.8888888888888888|Equivalence
[NNPS]|marriages|weddings|0-0|0.8888888888888888|Equivalence
[NNP]|dominique|dominick|0-0|0.8888888888888888|Equivalence
[NNP]|monuments|memorial|0-0|0.8888888888888888|Equivalence
[NNP]|memorials|monument|0-0|0.8888888888888888|Equivalence
[CD]|everybody|everyone|0-0|0.8888888888888888|Equivalence
[JJ]|after-sale|post-sale|0-0|0.8888888888888888|Equivalence
[NNP]|vilvoorde|vilvorde|0-0|0.8888888888888888|Equivalence
[VBN]|completed|finished|0-0|0.8888888888888888|Equivalence
[NNP]|illnesses|sickness|0-0|0.8888888888888888|Equivalence
[VBD]|reduction|declined|0-0|0.8888888888888888|Equivalence
[IN]|timetable|timeline|0-0|0.8888888888888888|Equivalence
[JJ]|cell-based|cellular|0-0|0.8888888888888888|Equivalence
[NN]|recession|downturn|0-0|0.8888888888888888|Equivalence
[JJ]|minimizes|minimize|0-0|0.8888888888888888|Equivalence
[NN]|appraiser|valuator|0-0|0.8888888888888888|Equivalence
[NNS]|pretences|pretexts|0-0|0.8888888888888888|Equivalence
[JJ]|juridical|judicial|0-0|0.8888888888888888|Equivalence
[VBG]|passports|passport|0-0|0.8888888888888888|Equivalence
[NNS]|denounces|condemns|0-0|0.8888888888888888|Equivalence
[VBD]|depletion|depleted|0-0|0.8888888888888888|Equivalence
[NNP]|habbaniya|habaniya|0-0|0.8888888888888888|Equivalence
[VBP]|reconfirm|reaffirm|0-0|0.8888888888888888|Equivalence
[NN]|preceding|previous|0-0|0.8888888888888888|Equivalence
[JJ]|courteous|gracious|0-0|0.8888888888888888|Equivalence
[NNP]|izzeddine|ezzedine|0-0|0.8888888888888888|Equivalence
[NN]|turnabout|reversal|0-0|0.8888888888888888|Equivalence
[JJ]|contested|disputed|0-0|0.8888888888888888|Equivalence
[NNS]|eurocents|centimes|0-0|0.8888888888888888|Equivalence
[NNP]|barbadian|barbados|0-0|0.8888888888888888|Equivalence
[NNS]|olympiads|olympics|0-0|0.8888888888888888|Equivalence
[VB]|humankind|humanity|0-0|0.8888888888888888|Equivalence
[VBZ]|rectifies|corrects|0-0|0.8888888888888888|Equivalence
[NN]|excellent|terrific|0-0|0.8888888888888888|Equivalence
[VBN]|malformed|deformed|0-0|0.8888888888888888|Equivalence
[NN]|time-table|schedule|0-0|0.8888888888888888|Equivalence
[NN]|reduction|draw-down|0-0|0.8888888888888888|Equivalence
[JJ]|programme|programs|0-0|0.8888888888888888|Equivalence
[NNP]|upgrading|upgrades|0-0|0.8888888888888888|Equivalence
[NN]|interconnectedness|interrelatedness|0-0|0.8888888888888888|Equivalence
[NN]|decrement|decrease|0-0|0.8888888888888888|Equivalence
[RB]|reiterate|reaffirm|0-0|0.8888888888888888|Equivalence
[VBP]|moustache|mustache|0-0|0.8888888888888888|Equivalence
[NNP]|collapsed|collapse|0-0|0.8888888888888888|Equivalence
[VBD]|repudiate|rejected|0-0|0.8888888888888888|Equivalence
[JJ]|intrinsic|integral|0-0|0.8888888888888888|Equivalence
[FW]|cassanova|casanova|0-0|0.8888888888888888|Equivalence
[NNP]|al-hajjaji|al-hajaji|0-0|0.8888888888888888|Equivalence
[NNP]|wonderful|gorgeous|0-0|0.8888888888888888|Equivalence
[JJ]|sectorial|sectoral|0-0|0.8888888888888888|Equivalence
[NN]|spaceship|starship|0-0|0.8888888888888888|Equivalence
[NN]|capability-building|capacity-building|0-0|0.8888888888888888|Equivalence
[JJ]|ill-judged|reckless|0-0|0.8888888888888888|Equivalence
[VBD]|increased|heighten|0-0|0.8888888888888888|Equivalence
[JJ]|deep-going|profound|0-0|0.8888888888888888|Equivalence
[JJ]|fine-tuned|fine-tune|0-0|0.8888888888888888|Equivalence
[NNP]|exchequer|treasury|0-0|0.8888888888888888|Equivalence
[JJ]|favorable|positive|0-0|0.8888888888888888|Equivalence
[VBD]|reconfirm|reaffirm|0-0|0.8888888888888888|Equivalence
[NN]|decreased|decrease|0-0|0.8888888888888888|Equivalence
[NNS]|officials|servants|0-0|0.8888888888888888|Equivalence
[VBZ]|programme|programs|0-0|0.8888888888888888|Equivalence
[NNP]|committee|commitee|0-0|0.8888888888888888|Equivalence
[NN]|trademark|hallmark|0-0|0.8888888888888888|Equivalence
[NN]|immensity|enormity|0-0|0.8888888888888888|Equivalence
[VBN]|co-chaired|co-hosted|0-0|0.8888888888888888|Equivalence
[JJ]|motivated|motivate|0-0|0.8888888888888888|Equivalence
[NNS]|pamphlets|leaflets|0-0|0.8888888888888888|Equivalence
[VBZ]|restricts|confines|0-0|0.8888888888888888|Equivalence
[NNP]|al-nohaimi|al-nuaimi|0-0|0.8888888888888888|Equivalence
[VB]|applicant|claimant|0-0|0.8888888888888888|Equivalence
[NNS]|pamphlets|booklets|0-0|0.8888888888888888|Equivalence
[VBD]|programme|programs|0-0|0.8888888888888888|Equivalence
[NN]|birthrate|natality|0-0|0.8888888888888888|Equivalence
[NNP]|licencing|licences|0-0|0.8888888888888888|Equivalence
[NNP]|analysing|analyses|0-0|0.8888888888888888|Equivalence
[VBD]|surpassed|exceeded|0-0|0.8888888888888888|Equivalence
[NNP]|analysing|analysis|0-0|0.8888888888888888|Equivalence
[NNS]|instances|examples|0-0|0.8888888888888888|Equivalence
[JJ]|fractured|fracture|0-0|0.8888888888888888|Equivalence
[JJ]|fantastic|gorgeous|0-0|0.8888888888888888|Equivalence
[NNP]|decreased|declines|0-0|0.8888888888888888|Equivalence
[NNP]|non-formal|informal|0-0|0.8888888888888888|Equivalence
[JJ]|tolerable|bearable|0-0|0.8888888888888888|Equivalence
[JJ]|anonymous|nameless|0-0|0.8888888888888888|Equivalence
[VBD]|withstood|resisted|0-0|0.8888888888888888|Equivalence
[JJ]|al-karadah|al-karada|0-0|0.8888888888888888|Equivalence
[NNP]|qalqiliya|qalqilya|0-0|0.8888888888888888|Equivalence
[JJ]|treachery|betrayal|0-0|0.8888888888888888|Equivalence
[JJ]|capability-building|capacity-building|0-0|0.8888888888888888|Equivalence
[VBZ]|lengthens|prolongs|0-0|0.8888888888888888|Equivalence
[NNP]|gabriella|gabriela|0-0|0.8888888888888888|Equivalence
[JJ]|symposium|symposia|0-0|0.8888888888888888|Equivalence
[NNS]|railroads|railways|0-0|0.8888888888888888|Equivalence
[NN]|coherence|cohesion|0-0|0.8888888888888888|Equivalence
[NNP]|chih-cheng|zhicheng|0-0|0.8888888888888888|Equivalence
[NNP]|antenatal|prenatal|0-0|0.8888888888888888|Equivalence
[RB]|employers|employer|0-0|0.8888888888888888|Equivalence
[VBN]|described|outlined|0-0|0.8888888888888888|Equivalence
[JJ]|worrisome|worrying|0-0|0.8888888888888888|Equivalence
[NN]|envisaged|foreseen|0-0|0.8888888888888888|Equivalence
[NN]|delegated|delegate|0-0|0.8888888888888888|Equivalence
[JJ]|destitute|indigent|0-0|0.8888888888888888|Equivalence
[NNP]|beginning|starting|0-0|0.8888888888888888|Equivalence
[RB]|fantastic|terrific|0-0|0.8888888888888888|Equivalence
[NNP]|unloading|download|0-0|0.8888888888888888|Equivalence
[NN]|dishonour|dishonor|0-0|0.8888888888888888|Equivalence
[NNP]|forbidden|prohibit|0-0|0.8888888888888888|Equivalence
[NN]|hindrance|obstacle|0-0|0.8888888888888888|Equivalence
[JJ]|headlight|headlamp|0-0|0.8888888888888888|Equivalence
[NN]|modifying|amending|0-0|0.8888888888888888|Equivalence
[VBN]|decreased|declined|0-0|0.8888888888888888|Equivalence
[NNP]|necessary|required|0-0|0.8888888888888888|Equivalence
[JJ]|behaviour|behavior|0-0|0.8888888888888888|Equivalence
[JJ]|fireworks|firework|0-0|0.8888888888888888|Equivalence
[VBN]|decreased|reducing|0-0|0.8888888888888888|Equivalence
[VBD]|optimized|optimise|0-0|0.8888888888888888|Equivalence
[VBD]|kidnapped|hijacked|0-0|0.8888888888888888|Equivalence
[NNP]|recipient|receiver|0-0|0.8888888888888888|Equivalence
[VBD]|liberated|released|0-0|0.8888888888888888|Equivalence
[UH]|excellent|splendid|0-0|0.8888888888888888|Equivalence
[NNP]|bucuresti|bucarest|0-0|0.8888888888888888|Equivalence
[JJ]|fraternal|sisterly|0-0|0.8888888888888888|Equivalence
[VBP]|reiterate|reaffirm|0-0|0.8888888888888888|Equivalence
[VBP]|efficient|efficacy|0-0|0.8888888888888888|Equivalence
[VBG]|centering|centring|0-0|0.8888888888888888|Equivalence
[JJ]|civilians|civilian|0-0|0.8888888888888888|Equivalence
[VBN]|reduction|declined|0-0|0.8888888888888888|Equivalence
[NNP]|archiving|archival|0-0|0.8888888888888888|Equivalence
[VBG]|resources|resource|0-0|0.8888888888888888|Equivalence
[NNS]|indictees|indicted|0-0|0.8888888888888888|Equivalence
[NNP]|ushbayjah|ashbajah|0-0|0.8888888888888888|Equivalence
[VBN]|condemned|denounce|0-0|0.8888888888888888|Equivalence
[VBZ]|safeguard|protects|0-0|0.8888888888888888|Equivalence
[NN]|writeable|writable|0-0|0.8888888888888888|Equivalence
[VBN]|inhibited|hampered|0-0|0.8888888888888888|Equivalence
[VBP]|colloquia|symposia|0-0|0.8888888888888888|Equivalence
[NN]|agreement|contract|0-0|0.8888888888888888|Equivalence
[VB]|replenish|resupply|0-0|0.8888888888888888|Equivalence
[JJ]|resistant|tolerant|0-0|0.8888888888888888|Equivalence
[JJ]|modifying|amending|0-0|0.8888888888888888|Equivalence
[JJ]|non-formal|informal|0-0|0.8888888888888888|Equivalence
[VBN]|envisaged|foreseen|0-0|0.8888888888888888|Equivalence
[VBG]|finishing|complete|0-0|0.8888888888888888|Equivalence
[NNP]|al-zawahri|zawahiri|0-0|0.8888888888888888|Equivalence
[NNP]|declining|declines|0-0|0.8888888888888888|Equivalence
[JJ]|rescinded|annulled|0-0|0.8888888888888888|Equivalence
[NNS]|programme|programs|0-0|0.8888888888888888|Equivalence
[JJ]|palestinian-israeli|israeli-palestine|0-0|0.8888888888888888|Equivalence
[VBP]|applicant|claimant|0-0|0.8888888888888888|Equivalence
[NNP]|malbrunot|malbrono|0-0|0.8888888888888888|Equivalence
[NNP]|al-khomeni|khomeini|0-0|0.8888888888888888|Equivalence
[NNP]|launching|launches|0-0|0.8888888888888888|Equivalence
[VBD]|materials|material|0-0|0.8888888888888888|Equivalence
[NNP]|optimizes|optimize|0-0|0.8888888888888888|Equivalence
[NNP]|juridical|judicial|0-0|0.8888888888888888|Equivalence
[NNP]|pavillion|pavilion|0-0|0.8888888888888888|Equivalence
[VBD]|organized|arranged|0-0|0.8888888888888888|Equivalence
[NNP]|headlight|headlamp|0-0|0.8888888888888888|Equivalence
[JJ]|habitable|liveable|0-0|0.8888888888888888|Equivalence
[JJ]|prisoners|captives|0-0|0.8888888888888888|Equivalence
[NN]|elevation|altitude|0-0|0.8888888888888888|Equivalence
[FW]|worldwide|mondiale|0-0|0.8888888888888888|Equivalence
[NNP]|accessing|accesses|0-0|0.8888888888888888|Equivalence
[JJ]|wonderful|terrific|0-0|0.8888888888888888|Equivalence
[VBD]|modernize|upgraded|0-0|0.8888888888888888|Equivalence
[NNPS]|continues|persists|0-0|0.8888888888888888|Equivalence
[NN]|kidnapped|abducted|0-0|0.8888888888888888|Equivalence
[NNP]|qalqiliya|qalqilia|0-0|0.8888888888888888|Equivalence
[NN]|uploading|download|0-0|0.8888888888888888|Equivalence
[JJ]|reiterate|reaffirm|0-0|0.8888888888888888|Equivalence
[NNP]|moldavian|moldovan|0-0|0.8888888888888888|Equivalence
[NN]|composure|calmness|0-0|0.8888888888888888|Equivalence
[RB]|fervently|strongly|0-0|0.8888888888888888|Equivalence
[VBN]|afflicted|affected|0-0|0.8888888888888888|Equivalence
[NNS]|sulphates|sulfates|0-0|0.8888888888888888|Equivalence
[NNP]|broadened|expanded|0-0|0.8888888888888888|Equivalence
[NNP]|khorassan|khorasan|0-0|0.8888888888888888|Equivalence
[JJ]|ante-natal|prenatal|0-0|0.8888888888888888|Equivalence
[NNP]|tailoring|adapting|0-0|0.8888888888888888|Equivalence
[NNPS]|analytics|analyses|0-0|0.8888888888888888|Equivalence
[NNPS]|foundries|smelters|0-0|0.8888888888888888|Equivalence
[NNS]|reactions|response|0-0|0.8888888888888888|Equivalence
[VBN]|reunified|reunited|0-0|0.8888888888888888|Equivalence
[NNP]|frederico|federico|0-0|0.8888888888888888|Equivalence
[JJ]|time-limit|deadline|0-0|0.8888888888888888|Equivalence
[RB]|footnotes|footnote|0-0|0.8888888888888888|Equivalence
[JJ]|senseless|mindless|0-0|0.8888888888888888|Equivalence
[JJ]|vitriolic|virulent|0-0|0.8888888888888888|Equivalence
[NNP]|normandie|normandy|0-0|0.8888888888888888|Equivalence
[JJ]|aeroplane|airplane|0-0|0.8888888888888888|Equivalence
[VBD]|infringed|violated|0-0|0.8888888888888888|Equivalence
[NNP]|mackenzie|mckenzie|0-0|0.8888888888888888|Equivalence
[NNP]|elevation|altitude|0-0|0.8888888888888888|Equivalence
[NNP]|landslide|landslip|0-0|0.8888888888888888|Equivalence
[NNP]|jui-hsiang|ruixiang|0-0|0.8888888888888888|Equivalence
[JJ]|steadfast|resolute|0-0|0.8888888888888888|Equivalence
[NNP]|conflicts|disputes|0-0|0.8888888888888888|Equivalence
[NNP]|beautiful|splendid|0-0|0.8888888888888888|Equivalence
[JJ]|indulgent|tolerant|0-0|0.8888888888888888|Equivalence
[NNP]|al-dahisha|deheishe|0-0|0.8888888888888888|Equivalence
[JJ]|mutually-beneficial|mutual-beneficial|0-0|0.8888888888888888|Equivalence
[JJ]|timescale|timeline|0-0|0.8888888888888888|Equivalence
[NNP]|deheisheh|dheisheh|0-0|0.8888888888888888|Equivalence
[RB]|criterion|criteria|0-0|0.8888888888888888|Equivalence
[JJ]|impartial|unbiased|0-0|0.8888888888888888|Equivalence
[NNP]|reiterate|reaffirm|0-0|0.8888888888888888|Equivalence
[NNS]|overviews|synopses|0-0|0.8888888888888888|Equivalence
[NNPS]|friesians|frisians|0-0|0.8888888888888888|Equivalence
[VBD]|retrieved|recouped|0-0|0.8888888888888888|Equivalence
[IN]|indicates|indicate|0-0|0.8888888888888888|Equivalence
[NNP]|uncovered|revealed|0-0|0.8888888888888888|Equivalence
[VBN]|dissuaded|deterred|0-0|0.8888888888888888|Equivalence
[NNS]|deletions|deleting|0-0|0.8888888888888888|Equivalence
[NNP]|invoicing|invoices|0-0|0.8888888888888888|Equivalence
[NNP]|messenger|couriers|0-0|0.8888888888888888|Equivalence
[NN]|injustice|iniquity|0-0|0.8888888888888888|Equivalence
[NNPS]|vacations|holidays|0-0|0.8888888888888888|Equivalence
[NNP]|qalandiya|qalandia|0-0|0.8888888888888888|Equivalence
[JJ]|harrowing|terrible|0-0|0.8888888888888888|Equivalence
[VBN]|organized|arranged|0-0|0.8888888888888888|Equivalence
[RB]|comprises|includes|0-0|0.8888888888888888|Equivalence
[NNP]|regulates|regulate|0-0|0.8888888888888888|Equivalence
[JJ]|afflicted|stricken|0-0|0.8888888888888888|Equivalence
[NN]|reduction|decrease|0-0|0.8888888888888888|Equivalence
[JJ]|rescinded|repealed|0-0|0.8888888888888888|Equivalence
[VBZ]|obstacles|barriers|0-0|0.8888888888888888|Equivalence
[JJ]|uncertain|doubtful|0-0|0.8888888888888888|Equivalence
[NN]|aeroplane|airplane|0-0|0.8888888888888888|Equivalence
[VB]|segregate|separate|0-0|0.8888888888888888|Equivalence
[CD]|2002/10641|2002/1064|0-0|0.8888888888888888|Equivalence
[NNP]|eiriksson|eriksson|0-0|0.8888888888888888|Equivalence
[NNP]|bucharest|bucarest|0-0|0.8888888888888888|Equivalence
[NNS]|metalloproteinases|metalloproteases|0-0|0.8888888888888888|Equivalence
[RB]|indicates|indicate|0-0|0.8888888888888888|Equivalence
[NNS]|oxidizers|oxidants|0-0|0.8888888888888888|Equivalence
[NNS]|increased|increase|0-0|0.8888888888888888|Equivalence
[NNP]|preferred|favorite|0-0|0.8888888888888888|Equivalence
[JJ]|barbarous|barbaric|0-0|0.8888888888888888|Equivalence
[NNP]|generally|normally|0-0|0.8888888888888888|Equivalence
[VBD]|mobilised|mobilize|0-0|0.8888888888888888|Equivalence
[NNP]|reduction|drawdown|0-0|0.8888888888888888|Equivalence
[NNP]|honouring|honoring|0-0|0.8888888888888888|Equivalence
[NN]|colouring|coloring|0-0|0.8888888888888888|Equivalence
[VBD]|dismissed|rejected|0-0|0.8888888888888888|Equivalence
[NNP]|augustine|augustin|0-0|0.8888888888888888|Equivalence
[JJ]|evaluated|assessed|0-0|0.8888888888888888|Equivalence
[JJ]|caesarean|c-section|0-0|0.8888888888888888|Equivalence
[VBD]|reduction|decrease|0-0|0.8888888888888888|Equivalence
[NNP]|shortfall|shortage|0-0|0.8888888888888888|Equivalence
[NNS]|souvenirs|mementos|0-0|0.8888888888888888|Equivalence
[VBD]|judgement|judgment|0-0|0.8888888888888888|Equivalence
[NNP]|illnesses|diseases|0-0|0.8888888888888888|Equivalence
[NN]|suspicion|distrust|0-0|0.8888888888888888|Equivalence
[NNP]|adaptable|flexible|0-0|0.8888888888888888|Equivalence
[NN]|criticise|critique|0-0|0.8888888888888888|Equivalence
[NNPS]|programme|programs|0-0|0.8888888888888888|Equivalence
[NNP]|adaptable|adaptive|0-0|0.8888888888888888|Equivalence
[NN]|self-congratulation|self-satisfaction|0-0|0.8888888888888888|Equivalence
[JJ]|dastardly|cowardly|0-0|0.8888888888888888|Equivalence
[NN]|evaluator|assessor|0-0|0.8888888888888888|Equivalence
[NNP]|discloses|uncovers|0-0|0.8888888888888888|Equivalence
[VBN]|corrected|remedied|0-0|0.8888888888888888|Equivalence
[NNP]|aerodrome|airfield|0-0|0.8888888888888888|Equivalence
[NNS]|croplands|farmland|0-0|0.8888888888888888|Equivalence
[VBD]|inspected|reviewed|0-0|0.8888888888888888|Equivalence
[NN]|prognosis|forecast|0-0|0.8888888888888888|Equivalence
[VBZ]|exposures|exposure|0-0|0.8888888888888888|Equivalence
[VBD]|succeeded|suceeded|0-0|0.8888888888888888|Equivalence
[VBN]|separated|detached|0-0|0.8888888888888888|Equivalence
[NN]|approving|approval|0-0|0.8888888888888888|Equivalence
[NN]|reiterate|reaffirm|0-0|0.8888888888888888|Equivalence
[NNP]|patterson|paterson|0-0|0.8888888888888888|Equivalence
[VBD]|behaviour|behavior|0-0|0.8888888888888888|Equivalence
[NNS]|wrappings|wrappers|0-0|0.8888888888888888|Equivalence
[JJ]|redundant|unneeded|0-0|0.8888888888888888|Equivalence
[VBN]|liberated|released|0-0|0.8888888888888888|Equivalence
[NN]|deviation|deviance|0-0|0.8888888888888888|Equivalence
[NNS]|comprises|includes|0-0|0.8888888888888888|Equivalence
[VBD]|inhibited|deterred|0-0|0.8888888888888888|Equivalence
[NNPS]|carcasses|carcases|0-0|0.8888888888888888|Equivalence
[NN]|manliness|virility|0-0|0.8888888888888888|Equivalence
[JJ]|excellent|splendid|0-0|0.8888888888888888|Equivalence
[JJ]|canadians|canadian|0-0|0.8888888888888888|Equivalence
[NNP]|optimized|optimize|0-0|0.8888888888888888|Equivalence
[VBN]|nullified|annulled|0-0|0.8888888888888888|Equivalence
[JJ]|prisoners|prisoner|0-0|0.8888888888888888|Equivalence
[JJ]|frightful|dreadful|0-0|0.8888888888888888|Equivalence
[RB]|generates|generate|0-0|0.8888888888888888|Equivalence
[JJ]|appalling|horrific|0-0|0.8888888888888888|Equivalence
[NNP]|brochures|booklets|0-0|0.8888888888888888|Equivalence
[NNS]|pretenses|pretexts|0-0|0.8888888888888888|Equivalence
[JJ]|forgiving|tolerant|0-0|0.8888888888888888|Equivalence
[NN]|bystander|onlooker|0-0|0.8888888888888888|Equivalence
[JJ]|masterful|masterly|0-0|0.8888888888888888|Equivalence
[NNP]|formation|creation|0-0|0.8888888888888888|Equivalence
[NNS]|subtitles|captions|0-0|0.8888888888888888|Equivalence
[NNP]|proclaims|declares|0-0|0.8888888888888888|Equivalence
[NNP]|remedying|remedies|0-0|0.8888888888888888|Equivalence
[NNP]|coastline|seaboard|0-0|0.8888888888888888|Equivalence
[JJ]|miserable|wretched|0-0|0.8888888888888888|Equivalence
[NNP]|postponed|deferred|0-0|0.8888888888888888|Equivalence
[NNP]|christina|cristina|0-0|0.8888888888888888|Equivalence
[JJ]|long-lived|long-life|0-0|0.8888888888888888|Equivalence
[NNS]|surfacing|surfaces|0-0|0.8888888888888888|Equivalence
[VBP]|powerless|impotent|0-0|0.8888888888888888|Equivalence
[NNP]|representativeness|representativity|0-0|0.8888888888888888|Equivalence
[RB]|academics|academic|0-0|0.8888888888888888|Equivalence
[JJ]|contested|impugned|0-0|0.8888888888888888|Equivalence
[VBN]|allocated|allotted|0-0|0.8888888888888888|Equivalence
[VBZ]|reduction|declines|0-0|0.8888888888888888|Equivalence
[VBD]|completed|finished|0-0|0.8888888888888888|Equivalence
[NNP]|inception|creation|0-0|0.8888888888888888|Equivalence
[JJ]|grandiose|splendid|0-0|0.8888888888888888|Equivalence
[VBD]|scaling-up|expanded|0-0|0.8888888888888888|Equivalence
[NNP]|renovated|renovate|0-0|0.8888888888888888|Equivalence
[RB]|retrieves|retrieve|0-0|0.8888888888888888|Equivalence
[JJ]|china-dprk|sino-dprk|0-0|0.8888888888888888|Equivalence
[NNS]|brochures|booklets|0-0|0.8888888888888888|Equivalence
[JJ]|theoretic|notional|0-0|0.8888888888888888|Equivalence
[NNS]|training-of-trainers|train-the-trainers|0-0|0.8888888888888888|Equivalence
[NNP]|broadened|extended|0-0|0.8888888888888888|Equivalence
[NNP]|kurbanova|kurbanov|0-0|0.8888888888888888|Equivalence
[NNP]|sponsored|sponsors|0-0|0.8888888888888888|Equivalence
[JJ]|objective|unbiased|0-0|0.8888888888888888|Equivalence
[NNP]|choudhury|chaudhry|0-0|0.8888888888888888|Equivalence
[VBG]|devaluing|debasing|0-0|0.8888888888888888|Equivalence
[JJ]|training-of-trainers|train-the-trainers|0-0|0.8888888888888888|Equivalence
[NNS]|tornadoes|twisters|0-0|0.8888888888888888|Equivalence
[NNP]|colloquia|symposia|0-0|0.8888888888888888|Equivalence
[JJ]|populated|populous|0-0|0.8888888888888888|Equivalence
[NNP]|graciella|graciela|0-0|0.8888888888888888|Equivalence
[NNP]|marwaheen|marwahin|0-0|0.8888888888888888|Equivalence
[NNP]|artifacts|artefact|0-0|0.8888888888888888|Equivalence
[NNP]|artefacts|artifact|0-0|0.8888888888888888|Equivalence
[NNPS]|railroads|railways|0-0|0.8888888888888888|Equivalence
[VBZ]|pertinent|relevant|0-0|0.8888888888888888|Equivalence
[FW]|servitude|easement|0-0|0.8888888888888888|Equivalence
[NN]|demanding|exacting|0-0|0.8888888888888888|Equivalence
[VBN]|recovered|recouped|0-0|0.8888888888888888|Equivalence
[NNS]|religious|religion|0-0|0.8888888888888888|Equivalence
[JJ]|hazardous|perilous|0-0|0.8888888888888888|Equivalence
[NN]|rightwing|rightist|0-0|0.8888888888888888|Equivalence
[VBZ]|allocates|earmarks|0-0|0.8888888888888888|Equivalence
[NNP]|autoroute|motorway|0-0|0.8888888888888888|Equivalence
[VBP]|criterion|criteria|0-0|0.8888888888888888|Equivalence
[JJ]|cellphone|cellular|0-0|0.8888888888888888|Equivalence
[NNP]|chowdhury|chaudhry|0-0|0.8888888888888888|Equivalence
[VBN]|detonated|exploded|0-0|0.8888888888888888|Equivalence
[VBN]|disclosed|revealed|0-0|0.8888888888888888|Equivalence
[NN]|spectator|onlooker|0-0|0.8888888888888888|Equivalence
[JJ]|c-pentabde|penta-bde|0-0|0.8888888888888888|Equivalence
[NNPS]|reactants|reagents|0-0|0.8888888888888888|Equivalence
[NNS]|timelines|deadline|0-0|0.8888888888888888|Equivalence
[NN]|unitary.ny|unitar.ny|0-0|0.8888888888888888|Equivalence
[VBN]|reclaimed|regained|0-0|0.8888888888888888|Equivalence
[VB]|penetrate|permeate|0-0|0.8888888888888888|Equivalence
[NN]|affluence|richness|0-0|0.8888888888888888|Equivalence
[JJ]|non-edible|inedible|0-0|0.8888888888888888|Equivalence
[NNP]|al-tameemi|al-tamimi|0-0|0.8888888888888888|Equivalence
[UH]|beautiful|gorgeous|0-0|0.8888888888888888|Equivalence
[JJ]|known-good|know-good|0-0|0.8888888888888888|Equivalence
[VBZ]|accidents|accident|0-0|0.8888888888888888|Equivalence
[NNP]|macgregor|mcgregor|0-0|0.8888888888888888|Equivalence
[NNP]|diwaniyah|diwaniya|0-0|0.8888888888888888|Equivalence
[WDT]|whichever|whatever|0-0|0.8888888888888888|Equivalence
[NNP]|al-khateeb|al-khatib|0-0|0.8888888888888888|Equivalence
[NNP]|evaluated|evaluate|0-0|0.8888888888888888|Equivalence
[NNP]|schuessel|schussel|0-0|0.8888888888888888|Equivalence
[NN]|shortfall|shortage|0-0|0.8888888888888888|Equivalence
[NN]|headdress|headgear|0-0|0.8888888888888888|Equivalence
[VBD]|aggregate|totalled|0-0|0.8888888888888888|Equivalence
[NNP]|chechnyan|chechens|0-0|0.8888888888888888|Equivalence
[NNP]|modifying|amending|0-0|0.8888888888888888|Equivalence
[JJ]|non-viable|unviable|0-0|0.8888888888888888|Equivalence
[JJ]|curricula|syllabus|0-0|0.8888888888888888|Equivalence
[NN]|pedagogue|educator|0-0|0.8888888888888888|Equivalence
[JJ]|powerless|impotent|0-0|0.8888888888888888|Equivalence
[VBZ]|surpasses|outpaces|0-0|0.8888888888888888|Equivalence
[NNP]|verifying|checking|0-0|0.8888888888888888|Equivalence
[JJ]|writeable|writable|0-0|0.8888888888888888|Equivalence
[NN]|exception|carve-out|0-0|0.8888888888888888|Equivalence
[NNP]|al-duleimi|al-dalimi|0-0|0.8888888888888888|Equivalence
[UH]|obstacles|barriers|0-0|0.8888888888888888|Equivalence
[JJ]|timeframe|timeline|0-0|0.8888888888888888|Equivalence
[VBD]|allocated|allotted|0-0|0.8888888888888888|Equivalence
[NNP]|musharraf|musharaf|0-0|0.8888888888888888|Equivalence
[NNP]|impartial|unbiased|0-0|0.8888888888888888|Equivalence
[NN]|resistant|tolerant|0-0|0.8888888888888888|Equivalence
[NNP]|abolition|deletion|0-0|0.8888888888888888|Equivalence
[NNP]|intrinsic|inherent|0-0|0.8888888888888888|Equivalence
[NN]|practical|concrete|0-0|0.8888888888888888|Equivalence
[NNP]|hazardous|perilous|0-0|0.8888888888888888|Equivalence
[NNP]|allergies|allergic|0-0|0.8888888888888888|Equivalence
[NNP]|milosovic|milosevi|0-0|0.8888888888888888|Equivalence
[JJ]|right-wing|far-right|0-0|0.8888888888888888|Equivalence
[VBN]|conducted|executed|0-0|0.8888888888888888|Equivalence
[NNS]|colonists|settlers|0-0|0.8888888888888888|Equivalence
[VBD]|insulated|isolated|0-0|0.8888888888888888|Equivalence
[NNP]|summaries|synopsis|0-0|0.8888888888888888|Equivalence
[NN]|proponent|advocate|0-0|0.8888888888888888|Equivalence
[NNP]|nusseibeh|nuseibah|0-0|0.8888888888888888|Equivalence
[NNP]|candidate|nominees|0-0|0.8888888888888888|Equivalence
[JJ]|first-rate|splendid|0-0|0.8888888888888888|Equivalence
[NNP]|pecuniary|monetary|0-0|0.8888888888888888|Equivalence
[VBD]|resettled|relocate|0-0|0.8888888888888888|Equivalence
[NN]|downswing|downturn|0-0|0.8888888888888888|Equivalence
[JJ]|unbounded|infinite|0-0|0.8888888888888888|Equivalence
[NNP]|rakhmonov|rahmonov|0-0|0.8888888888888888|Equivalence
[JJ]|short-term|near-term|0-0|0.8888888888888888|Equivalence
